2014,2013,2015,2012,2011,2009,2008,2010,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1996,1997,1994,1993,1995,1988,1989,1991,1992,1990,1987,1986,1985,1984,1981,1982,1983,1980,1978,1979,1977,1973,1971,1976,1966,1974,1975,1964,1972,1967,1970,1968,1965,1963,1962,1960,1969,1961
5389.885899,6437.759042,7744.667271,5952.091019,5602.297173,4662.264544,5735.648367,4540.17081,5035.450146,5474.485481,3930.986832,4016.735532,4902.565311,4014.017916,4340.328452,3225.267671,3340.539474,2766.30426,3189.255225,5503.66055,2465.126471,2029.673858,3541.497735,711.49355,998.022081,2035.992397,2605.105911,1887.069016,1130.489021,432.693368,754.390599,388.031848,432.499908,488.197905,835.93976,188.740849,370.697091,622.187895,285.860473,732.851984,293.811475,292.247064,13.0,450.732369,557.280552,131.9,117.554352,149.964765,100.489151,45.410873,141.195658,97.373353,59.6,32.0,81.974493,0.0
580.387032,498.419912,270.706704,195.419961,200.89496,404.311246,392.872645,450.909877,368.737172,489.167863,708.087457,502.669679,624.60488,422.003747,685.064885,286.294342,66.976317,965.532231,148.167469,218.898755,5.887457,407.628972,234.064172,4.19244,27.471317,205.405498,130.867163,20.710451,120.254684,17.218023,0.0,113.860973,105.08815,91.737889,21.5,45.290384,5.438927,23.43812,50.75,43.0,0.0,70.6,0.0,0.0,0.0,0.0,0.0,0.0,119.348291,21.0,12.0,72.75,70.0,60.0,102.308889,10.0
6446.865431,5943.528073,6394.798248,7957.878727,4757.93408,6331.520665,6581.734285,5772.748733,5296.535908,5469.531928,6217.33683,5266.653188,3078.396599,4928.70153,3885.366341,3770.344383,4750.378901,3777.407272,3861.375401,4057.9992150000003,3328.500336,3451.507785,4910.036637,1561.95758,1559.43486,1842.888858,2432.466935,2271.653028,1457.87292,1331.864189,1425.518561,638.736837,437.235258,761.928081,669.414671,280.197307,181.09308,875.285823,737.293759,873.189472,183.30533,485.202043,53.736689,340.605485,241.5831,100.440272,311.288766,316.36152,475.496994,167.822183,286.936196,72.75,139.979846,123.00000000000001,161.343942,111.540174
3264.784677,5300.689401,4160.455801,3955.5722750000004,4383.424554,3646.479846,2601.689005,4163.432932,3124.225457,2477.811664,1487.990116,2750.889207,1095.109397,1064.822936,1465.991419,942.287028,611.049054,1158.581553,367.680793,396.35673,823.128991,97.143717,747.371018,414.264804,238.443506,389.007938,550.871702,27.931481,0.0,172.673247,21.288692,0.0,35.8,21.121263,21.760883,0.0,34.185188,0.0,80.215869,32.056467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.843612,55.675257,0.0,0.0,0.0,0.0,0.0,0.0,215.880014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162.512264,433.752897,965.18513,773.063294,2082.922149,1438.080882,1025.940493,2173.868929,2860.117218,1432.818745,900.160621,1636.358736,677.744171,1907.410306,951.463386,486.021546,2416.795509,707.10128,754.220741,1265.076524,493.33247900000003,1406.751851,1793.495467,50.668524,150.587687,201.895996,387.607215,872.083415,82.786246,119.950968,14.643997,56.945519,12.316166,80.964912,74.306512,82.549128,38.606617,172.3,1.258003,3e-06,5.688794,104.433201,13.0,62.054716,41.676252,7.0,12.6,27.379978,20.499718,123.506223,0.0,13.474588,1.25,0.0,0.0,0.0
6914.740912,6402.616693,7679.196242,6935.242273,7492.871644,7557.097471,5847.959101,7106.663652,7198.614035,6288.949267,5881.079215,5760.194738,5182.509118,4554.550453,4441.034586,4572.263738,4112.475925,3673.040865,2351.57801,3216.082421,2872.757379,2252.079582,2325.032682,2182.213249,2600.116792,1579.409018,2615.457237,2218.697242,1944.423514,1246.339032,1217.787896,1282.590041,556.4547,480.055908,487.468284,547.088638,332.935243,321.573538,367.739134,292.961056,0.0,128.135557,0.0,270.481408,159.754614,125.08178199999999,24.01629,213.808487,179.034809,0.0,29.95,24.352695,8.0,48.1,0.0,234.380014
575.886602,157.862068,704.685274,816.111304,839.158617,1009.1777809999999,192.861219,2.995811,884.507861,546.678116,388.026736,199.637475,252.35521299999996,364.378525,287.243612,261.742788,90.87457,260.270146,179.993584,103.566637,0.0,80.904893,0.0,4.505547,0.0,424.617922,667.826908,19.808101,275.474899,62.14448500000001,14.202899,244.134543,6.0,102.169804,192.89897,137.701485,203.184775,37.823676,268.176222,13.2,10.40433,161.0,0.0,0.0,147.143844,175.273276,0.0,59.0,0.0,16.8,163.214286,0.0,8.0,0.0,0.0,43.656822
3697.192858,6170.953909,5098.378913,4118.813107,6750.457354,5782.809326,4241.149465,7903.287212000001,5184.175278,3953.813833,4620.742171,3967.5442439999997,2348.636807,2378.707813,2958.891995,1613.764465,809.168162,1694.792901,961.733823,816.958098,1618.149726,1268.549693,1790.1375,680.340811,1423.68713,1044.583204,1309.640021,992.100954,371.378439,319.136848,540.131861,395.406677,113.257909,886.262296,105.077971,22.482952,87.021322,73.641544,87.215869,43.056467,4.0,35.323292,0.0,0.0,20.0,174.272727,0.0,214.843612,55.675257,16.8,163.214286,0.0,8.0,10.0,0.0,219.880014
2.429989,90.3273,688.939714,425.368238,421.170456,0.0,20.211394,274.779798,84.728013,1.196307,154.436214,237.874872,156.61978,122.563539,13.678913,56.932305,0.635096,250.288523,0.0,0.0,200.931318,75.140685,18.55246,0.0,0.0,124.033791,296.941287,424.208848,0.0,0.0,41.410568,0.0,0.0,20.659423,12.232628,19.27952,0.0,61.801970999999995,0.0,0.0,0.0,31.8,6.0,119.5,8.022,0.0,13.83,6.0,40.109552,6.8,0.0,0.0,58.0,4.905,117.19753,4.3
0.0,0.0,0.0,0.0,0.0,0.0,123.322686,8.83401,19.814224,0.0,10.422387,11.837022,0.0,54.403152,0.0,13.555988,0.0,0.0,0.0,0.310724,0.0,8.800419,0.0,6.908797,0.0,15.615566000000001,8.359717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.661757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
